字段,标题1
"Agree as always Kevin.  I think this sector requires the Buffett mentality but with Warren on a bit of Cannabis.  It's a very volatile sector and doesn't slowly go up or down like you'd see in the S&P.  Evidence like today.  Ianthus, CannaRoyalty were both great buys today for anyone that hasn't dipped their toes in their waters yet.  Personally, I used my Aurora profits to buy more of both as well as some others.The midterms elections in Nov could be a huge catalyst with many pointing to Michigan as the ""Michigan tell"".  Trump loves his supporters and he loves votes.  If Michigan passes their Nov Cannabis vote, we could see the tides shift more towards US federal legalization.  Huge catalyst for anyone that's been playing the American cannabis stocks.I maintain my ""don't marry anyone"" in this sector but instead stick to dating and wash, rinse, repeating the volatility.  Days like Friday and today open up great buying opps for anyone that has done their homework and aren't afraid to walk into what others perceive as the fire.  Be greedy when others are fearful.  (sorry had to in lieu of the WB quotes).",
"@Kevin Jackson Nice, up 50% at today's prices and in for the long haul!",
UPDATE:  Looks like they are on track for their first harvest in Q1.  Very Bullish.Corporate Presentation.www.sunniva.com/...,
"The pullback has created a nice buying opp for Sunniva.  $3.90 this morning to start my new position.  Previously I sold at $5+ and in going with my wash, rinse, repeat model; today was too good a deal to pass up.But aside from personal notes, I think the facility in Cathedral City is behind schedule.  The website doesn't show any plants inside the facility yet.  They have a deal with Canopy to supply them with product starting in Q1 but I don't think that will be the case.  I'm thinking this is why we've seen a decline in stock price on top of other technical factors.Kevin, you dipping back in?  I see them like Aurora in the parallel that I loaded up on Aurora as they dipped into August.  Sunniva seems to be playing the same cards as I'd say they are greatly oversold right now. **Providing their Cathedral City plan continues and their vertical integration remains on path.",
"Great analysis as always.  I completely agree.  I'd rather buy the sizzle, sell the steak, and always buy back in if a big deal were to happen.  Money is quicker going down than going up.   Thanks Kevin!",
"Anyone get in on PYX?  I grabbed it a few weeks ago.  Tight float, similar to Tilray.  Better Management, actual revenue.  Will be testing $40 today and could be a double from current levels.",
Thank you KJ,
"Is it too late to get into cannaroyalty ? Looking to purchase 3,000 shares ?",
@Jonathan5922 Interrested in why you say that.  Care to share your thoughts?M (always looking to learn),
I can see Namaste's earnings going up in the short term for Province's that have less physical stores and rely more on online sales but in the longterm I think Andrew Left may have a winner in shorting N.,
"Thanks, and interesting article from Ben Smith for sure.  Per your comment up above, there will be lots of land mines to avoid as well as good performers to jump on, once legalization hits, but it sure looks like a slow moving train and thus, we may have time to act intelligently.  After considering the 3 scenarios Ben painted, buying at the dips and selling at the highs looks justified, but no radical movements.  After legalization I expect more of the same except for what I believe for sure will happen and that's another announcement coming from Diageo or Coca Cola or Pepsi, or a big pharma or big tobacco....I believe we can count on one or more of those positive catalysts going forward from Oct 17th and I sure want to be in full play during the ensuing bump up.Per the below comment from that article, seems like Namaste may get a boost here with their ""Pineapple Express"" capabilities:""There’s also the possibility that online systems could operate sub-optimally due to consumer demand. There’s a looming Canada Post strike, which has been averted for now. But the postal union is obviously going to play hardball with cannabis legalization as its primary bargaining chip. Private sector distribution will not be able to substitute for Canada Post’s absence should they walk out.""",
"@Kevin Jackson I really like your thinking since it frequently jives with mine but here I have a question.Of course there will be a pullback after Oct 17th, if nothing else but a relief pause but to me the quesiton is HOW MUCH of a pullback.  I expect a small one whereas you seem to think it may be more serious. But I do have a bias which I list below:Pot stocks have moved me into a higher tax bracket this year and I am trying to wait until 2019 before I sell more.  WIth that bias of mine in mind, what do you think of the Xmas rally and the January Effect re: pot stocks.  Have you considered if those two historical rising periods for equities will perform well enough to make back what was sold off after legalization day (if indeed there is a BIG selloff since a small one would mean nothing)?  My guess is many that have been in the Pot sector have had big gains and hence, are buying before January and selling in the new year.  So I expect the stocks to rise (with minor blips) to January and my plan is to sell in early January, during any heavy buying pressure.Any comments to help me think this through?M",
