字段,标题1
"@John Petersen IEA estimates that 125,000,000 electric cars are to be driven by 2030, 30% use NMC / NMA technology (today this technology is 63%) and putting 40kg of nickel per car and for these 30%, of market share, we speak of 1,500,000,000 kg required.If we estimate the battery life between 5/6 years, the recycled nickel enters the market again (Circular economy)Currently the world produces 2.200.000,00Tn/YearIt’s still crazy …Am I wrong with Nickel’s market? The nickel price does not correspond to this reality…www.argusmedia.com/...South Korea's sales of electric vehicles (EVs) are rising as its government expands its network of charging stations and takes other steps to tackle air pollution, offering accelerated demand for cobalt, nickel and other battery materials.There were 26,375 EVs sold from October 2017 through to September this year, with demand projected to reach 30,000 units for 2018. This exceeds previous sales levels over 2011-17, according to South Korea's environment ministry. Sales for the 12 months to September are about double that of all of 2017, with the full-year 2018 target six times that of 2016 levels.The ministry said demand for EVs has accelerated since a package of policy measures was introduced in September 2017 to reduce fine-dust emissions, including more government incentives and an increasing roll-out of charging infrastructure.South Korea's government plans to add 1,866 rapid charging outlets this year, including 755 that had already been installed as of September. The 2018 target is double the number of fast charging stations that were installed in all previous years combined.The government sees the additions of more EV models further boosting demand. Seoul aims to increase the number of EVs on the road sevenfold by 2022 to 350,000. It is also accelerating the retirement of coal-fired power plants and requiring pollution control to ensure lower emissions from the energy sources that will supply these vehicles.Seoul aims to have 10,000 charging stations nationwide by 2022. The government also aims to remove 77pc of the 2.86mn diesel vehicles in the country that were built prior to 2006.South Korea's EV trend is keeping pace with global growth. The number of EVs in use globally in 2017 rose by 54pc from a year earlier to 3.1mn, led by gains in China. This will rise to about 125mn by 2030, the IEA forecasts.",
"@John PetersenIn a rude way, and if the numbers of Vale are correct, considering also what INSG says.World primary nickel production was 1.991Mt in 2016, and it is projected to increase to 2.07Mt in 2017 and to around 2.224Mt in 2018. There is a degree of uncertainty in these figures, especially in regard to Chinese and Indonesian NPI production.The estimates do not include any general adjustment factor for possible productiondisruptions. World primary nickel usage was 2,027Mt in 2016. INSG forecasts increases to 2,137Mt in 2017 and to around 2.267Mt in 2018.The accounts could be made this way:Vale said 36,000 t have been used this year 700,000 t are necessary in 2025 implies a year-on-year growth rate of approximately 52,5%, compared with the estimated total production for 2018Year	Ni Batteries	World Production	%2018	36000,00	2224000,00	1,6187050362019	55080,00	2224000,00	2,4766187052020	84272,40	2224000,00	3,7892266192021	128936,77	2224000,00	5,7975167272022	197273,26	2224000,00	8,8702005922023	301828,09	2224000,00	13,571406912024	461796,98	2224000,00	20,764252572025	706549,37	2224000,00	31,76930642In other words, the Nickel market, new holdings to maintain the balance should grow 33% by 2025As we do not know, not all Nickel is suitable for Batteries, it further compromises this growth of the necessary supplyThis may explain hidden Nickel storage, speculators awaiting price hike",
Bloomberg,
"@John Petersen What's your perspective, if you want to share?The average of bollmeberg analysts are sating between 15,000 /16,000 2020/2021",
"@John Petersen www.reuters.com/...Flow of LME nickel to hidden storage dents bull storyBMO Capital's Hamilton estimates that 465,000 tonnes of nickel are stored in hidden, or non-exchange, warehouses. That is nearly double the 235,019 tonnes in warehouses linked to futures exchanges for which data is available",
"Hey, how's Axion going, John?  LOL.",
"Who cares about Tesla? Give me cobalt!www.benchmarkminerals.com/...""There is little doubt that nickel’s future in lithium ion batteries is bright, however the cobalt conundrum is far from over. And considering it will be near impossible to commercially engineer cobalt out of a lithium ion battery within the next decade, it is fair to say that the cobalt conundrum is just beginning and the industry’s challenges will shift from supply to demand.""",
"@John PetersenThis made me chuckle (at you) John. You spent a decade of your life exclaiming to anyone who would listen that Tesla is going to fail with grand brimstone and fire. Meanwhile, anyone who has  listened to your advice has lost their shirt on virtually ANY company you disparage or tout. Tesla and all other automotive companies are finding ways around your grand apocalypse. Go figure ;^)""Investors who are betting that Tesla Inc. shares are poised for a fall were sitting on a paper loss of nearly $2 billion Thursday, after the stock rallied more than 16% following its latest quarterly earnings.""",
"I do enjoy your articles John. It is enjoyable watching you get it wrong every time. Tesla Model 3 is having spectacular success, out selling every other brand in the market. People who have followed your advice on Tesla and other companies over the years have had disastrous results.  You have been exclaiming the end of Tesla for close to a decade. I tried to tell you that you shouldn't have tunnel vision and focus on only one aspect, because the game changes underneath you.   That is what happened this time. Think about John. Were you actually caught off-guard about Tesla's reduction in Cobalt?  Of COURSE they did that. Otherwise, they would have OBVIOUSLY been securing Cobalt supplies.  However, you went on your incessant tirade (as with this article) touting Tesla as engaging in the biggest supply chain mishap in history.Well I hope you have learned your lesson. Have you retired?",
"I skip read most of the above, but I feel none of the comments have opened eyes (As you have mine) that the importance of Copper mines with secondary Cobalt cannot afford to destroy the Copper price at the expence of Cobalt production. It has come to my notice that VW has moved quicklly to secure available (right now) Cobalt and so will be able to build and sell cars as (all going well) it...and it alone has enough Cobalt for their batteries...and perhaps enough to produce BEV's when others are left Begging. So I am happy to be invested in (mainly Australian)small caps who need cash to get their meagre....but enough Cobalt for 1 (mabye more) factories, to see that factory supplied with Cobalt for perhaps 3-4 years until the chemists find an alternative.......Big wish....'for sure'....doable....Cer...That I may have 4-5 ten baggers in my portfilio if this happens.....BLISS!....I guess I owe you a Beer John.",
